Property_ID,Listing_Date,Area,Community,Property_Type,Developer,Bedrooms,Bathrooms,Size_SqFt,Floor_No,Parking_Spaces,Furnished,Handover_Status,Property_Age,Sale_Price,Annual_Rent,Service_Charges,Distance_To_Metro,Distance_To_Downtown,Nearby_Schools,Nearby_Malls,Latitude,Longitude,Agent_Name,Listing_Status,Transaction_Type,Completion_Status,Price_Per_SqFt,Rent_Per_SqFt,Rental_Yield,Listing_Month,Listing_Year,Luxury_Flag,Premium_Location_Flag,Accessibility_Score,Neighborhood_Convenience_Score,Investment_Grade
PROP_00619,2024-08-06,Al Furjan,Azizi Tulip,Apartment,Danube,2,2.0,1471,20.0,1.0,No,Ready,9,1792895.69,90584.83,27458.33,3.74,24.75,7,2,25.0474,55.13758,Ahmed,Rented,Sale,Completed,1218.8277974167233,61.58044187627464,5.052431689430857,8,2024,0,0,4.055,4.0,Medium
PROP_00620,2023-07-24,Palm Jumeirah,Shoreline,Apartment,Meraas,1,1.0,797,24.0,3.0,Yes,Ready,3,3466249.46,114892.4,10387.57,6.74,20.58,7,4,25.105856,55.129693,Hassan,Sold,Sale,Completed,4349.121028858218,144.1560853199498,3.3146027522208397,7,2023,1,1,3.372,5.2,Medium
PROP_00621,2023-11-24,Palm Jumeirah,Golden Mile,Apartment,Ellington,4,4.0,1187,70.0,1.0,No,Ready,15,3192323.49,172672.37,10357.08,6.3,16.31,3,2,25.119515,55.151272,Ali,Rented,Sale,Completed,2689.4047935973044,145.46956192080876,5.408987232681735,11,2023,1,1,3.619,2.4000000000000004,Medium
PROP_00622,2023-09-16,Silicon Oasis,Silicon Gates,Penthouse,Danube,3,4.0,3663,28.0,1.0,Yes,Off-Plan,0,5592668.23,266024.38,124456.86,7.81,24.91,7,3,25.133428,55.391384,Hassan,Sold,Rent,Upcoming,1526.7999535899537,72.62472836472837,4.756662992683905,9,2023,1,0,2.2040000000000006,4.6,Low
PROP_00623,2025-02-10,Business Bay,Executive Towers,Apartment,Sobha,2,3.0,1310,24.0,1.0,No,Ready,2,2738664.95,133945.02,17765.51,1.37,6.92,7,3,25.187723,55.277515,Maryam,Rented,Sale,Completed,2090.58393129771,102.248106870229,4.890887437691127,2,2025,1,0,7.222999999999999,4.6,Medium
PROP_00624,2024-09-23,Arjan,Lincoln Park,Apartment,Danube,3,4.0,1941,2.0,1.0,No,Ready,6,2343544.11,105556.79,52258.27,5.8,25.06,2,5,25.064022,55.243245,Maryam,Rented,Rent,Completed,1207.3900618238022,54.38268418341061,4.504152046875705,9,2024,0,0,3.594,3.8,Low
PROP_00625,2024-10-11,Business Bay,DAMAC Towers,Townhouse,Ellington,4,4.0,1837,3.0,1.0,Yes,Ready,0,4364587.45,223353.73,18090.59,0.56,7.02,8,2,25.201055,55.282446,Hassan,Sold,Rent,Completed,2375.9321992378877,121.58613500272183,5.117407602865192,10,2024,1,0,7.418,4.4,Medium
PROP_00626,2023-01-15,Dubai Hills,Mulberry,Penthouse,DAMAC,5,7.0,4297,28.0,1.0,Yes,Ready,6,11541788.05,546418.34,58391.19,5.1,14.83,4,5,25.109866,55.234578,Fatima,Active,Sale,Completed,2686.0107167791484,127.16275075634162,4.734260737009461,1,2023,1,0,4.9670000000000005,4.6,Low
PROP_00627,2023-06-30,Al Furjan,Azizi Tulip,Apartment,Sobha,4,5.0,1230,46.0,2.0,Yes,Ready,13,1521253.23,83850.99,33306.32,4.66,29.37,6,1,25.021886,55.144071,Maryam,Rented,Rent,Completed,1236.791243902439,68.17153658536586,5.511967918713967,6,2023,0,0,2.933,3.0000000000000004,Medium
PROP_00628,2024-02-26,Dubai Hills,Sidra,Apartment,Nakheel,3,3.0,1940,12.0,1.0,No,Ready,2,3908634.13,160419.15,52413.08,4.11,14.52,1,5,25.091134,55.231039,Maryam,Rented,Sale,Completed,2014.7598608247422,82.69028350515464,4.104225278307131,2,2024,1,0,5.493,3.4,Low
PROP_00629,2024-04-25,Downtown Dubai,Opera District,Townhouse,DAMAC,3,3.0,3429,3.0,2.0,No,Ready,12,10664776.12,458492.26,76277.68,1.09,1.0,2,2,25.178304,55.294553,Maryam,Active,Sale,Completed,3110.170930300379,133.71019539224264,4.299126909379511,4,2024,1,1,7.755000000000001,2.0,Medium
PROP_00630,2024-11-05,Downtown Dubai,Opera District,Penthouse,Meraas,3,5.0,3365,29.0,2.0,No,Off-Plan,0,13459113.7,591392.93,38625.785,1.08,4.58,5,3,25.200757,55.276316,Maryam,Rented,Rent,Upcoming,3999.736612184249,175.74827043090642,4.393996092030934,11,2024,1,1,7.602,3.8,High
PROP_00631,2024-08-08,Arjan,Vincitore,Studio,Danube,0,1.0,430,48.0,2.0,Yes,Ready,10,337402.88,18000.0,11812.35,5.19,20.91,6,2,25.059879,55.239555,Ahmed,Sold,Sale,Completed,784.6578604651163,41.86046511627907,5.334868510903049,8,2024,0,0,3.714,3.6000000000000005,Medium
PROP_00632,2024-06-13,Palm Jumeirah,Shoreline,Villa,Danube,4,6.0,3674,3.0,3.0,Yes,Ready,5,17500397.63,665608.48,42919.66,7.15,15.03,7,3,25.120762,55.13161,Maryam,Sold,Rent,Completed,4763.309099074578,181.16725095264016,3.8033906090166933,6,2024,1,1,3.522,4.6,Medium
PROP_00633,2023-01-12,Business Bay,DAMAC Towers,Apartment,Nakheel,2,3.0,1523,27.0,1.0,Yes,Ready,2,3788717.81,162619.05,30122.87,2.55,3.48,1,4,25.168979,55.276308,Ali,Sold,Rent,Completed,2487.667636244255,106.77547603414313,4.292192191531942,1,2023,1,0,7.177,2.8,Medium
PROP_00634,2024-07-02,Silicon Oasis,Silicon Gates,Apartment,DAMAC,3,3.0,865,31.0,3.0,No,Ready,7,737657.26,38809.32,15977.87,6.81,23.61,5,2,25.123535,55.380425,Hassan,Rented,Sale,Completed,852.7829595375723,44.86626589595376,5.261158820561191,7,2024,0,0,2.634,3.2,Medium
PROP_00635,2024-09-02,JVC,District 15,Studio,Danube,0,2.0,435,3.0,3.0,No,Ready,3,355102.15,18000.0,7430.12,5.29,21.29,2,4,25.055688,55.21118,Fatima,Sold,Sale,Completed,816.3267816091955,41.37931034482759,5.068963958680621,9,2024,0,0,4.026,3.2,Medium
PROP_00636,2024-10-02,Downtown Dubai,Burj Views,Apartment,Sobha,4,4.0,706,63.0,1.0,Yes,Ready,13,2072381.54,99503.2,10158.26,0.2,2.95,2,4,25.192317,55.280733,Omar,Sold,Rent,Completed,2935.3846175637395,140.93937677053825,4.801393859163597,10,2024,0,1,8.405000000000001,3.2,High
PROP_00637,2023-12-22,Downtown Dubai,Burj Views,Townhouse,Danube,4,4.0,3930,1.0,3.0,No,Ready,1,13066477.23,526216.25,58535.54,1.7,1.17,2,3,25.200981,55.26998,Fatima,Sold,Rent,Completed,3324.803366412214,133.89726463104327,4.02722356406693,12,2023,1,1,7.632999999999999,2.5999999999999996,Medium
PROP_00638,2023-04-28,Dubai Hills,Mulberry,Villa,Emaar,3,5.0,2231,0.0,2.0,Yes,Ready,4,5300775.8,228910.8,68095.54,4.94,17.64,4,3,25.096791,55.224192,Omar,Sold,Rent,Completed,2375.964051994621,102.60457194083371,4.318439576335222,4,2023,1,0,4.366,3.4,Low
PROP_00639,2024-03-22,JVC,District 10,Apartment,Azizi,2,2.0,1899,45.0,3.0,Yes,Ready,9,2179587.06,117188.52,46812.71,5.73,17.23,8,4,25.069173,55.219922,Hassan,Active,Sale,Completed,1147.7551658767773,61.710647709320696,5.376638637228834,3,2024,0,0,4.212,5.6,Medium
PROP_00640,2024-03-09,International City,England Cluster,Penthouse,Sobha,3,5.0,2808,22.0,1.0,Yes,Ready,15,3210718.3,146138.11,30007.29,8.28,28.54,7,4,25.172622,55.393838,Maryam,Rented,Sale,Completed,1143.4181980056978,52.04348646723646,4.551570594031871,3,2024,1,0,1.8060000000000003,5.2,Medium
PROP_00641,2024-02-24,Silicon Oasis,Axis Residences,Apartment,Ellington,3,3.0,1390,58.0,1.0,Yes,Ready,1,1426781.0,70212.39,22005.35,5.34,22.7,5,5,25.120013,55.380831,Zain,Sold,Sale,Completed,1026.4611510791367,50.51251079136691,4.921034832956144,2,2024,0,0,4.0600000000000005,5.0,Medium
PROP_00642,2024-01-16,Arjan,Miraclz,Studio,Ellington,0,1.0,531,46.0,1.0,No,Ready,2,429848.87,18000.0,7828.58,6.75,19.46,4,3,25.067007,55.273147,Maryam,Active,Rent,Completed,809.508229755179,33.898305084745765,4.187518278226484,1,2024,0,0,3.279,3.4,Medium
PROP_00643,2024-07-28,Business Bay,DAMAC Towers,Apartment,Ellington,2,2.0,2261,50.0,1.0,Yes,Ready,6,5388815.39,241160.81,73410.84,2.34,5.45,4,1,25.19384,55.266654,Zain,Active,Sale,Completed,2383.3769969040245,106.66112781954887,4.475210088798384,7,2024,1,0,6.485,2.2,Medium
PROP_00644,2024-03-07,Arjan,Miraclz,Townhouse,DAMAC,3,3.0,2535,0.0,2.0,No,Ready,15,2943164.61,152422.32,71352.27,5.63,23.89,1,3,25.046286,55.246662,Zain,Sold,Sale,Completed,1161.0116804733727,60.127147928994084,5.178858140727645,3,2024,1,0,3.396,2.1999999999999997,Low
PROP_00645,2024-10-22,Downtown Dubai,Burj Views,Villa,Ellington,6,7.0,4892,20.0,2.0,No,Ready,1,20326021.42,707067.15,75003.47,0.43,3.75,1,3,25.194341,55.25828,Ahmed,Active,Sale,Completed,4154.95123058054,144.53539452166802,3.4786303496869975,10,2024,1,1,8.01,2.1999999999999997,Medium
PROP_00646,2024-10-18,Dubai Marina,Marina Gate,Villa,Danube,6,8.0,5823,0.0,2.0,No,Ready,9,14664076.34,667440.74,70930.86,0.21,18.44,8,4,25.083146,55.141386,Zain,Sold,Sale,Completed,2518.3026515541815,114.62145629400652,4.551536179468635,10,2024,1,1,6.850999999999999,5.6,Medium
PROP_00647,2024-07-04,Downtown Dubai,Opera District,Penthouse,DAMAC,5,7.0,6234,20.0,1.0,Yes,Ready,2,28029192.49,1161224.71,104772.32,0.72,1.0,4,3,25.193584,55.270326,Zain,Active,Sale,Completed,4496.181021815848,186.27281199871672,4.142911753216905,7,2024,1,1,8.139999999999999,3.4,Medium
PROP_00648,2024-04-16,Dubai Marina,Cayan Tower,Studio,Sobha,0,2.0,508,49.0,1.0,Yes,Ready,5,1016215.7,44310.56,4352.16,1.15,22.94,3,5,25.080795,55.140654,Zain,Sold,Sale,Completed,2000.4246062992124,87.22551181102362,4.3603498745394305,4,2024,0,1,6.130999999999999,4.2,High
PROP_00649,2023-09-28,Downtown Dubai,Burj Views,Apartment,Nakheel,4,5.0,2194,36.0,1.0,No,Ready,15,5873670.72,271167.61,49443.55,1.41,1.59,4,1,25.198818,55.27607,Omar,Rented,Sale,Completed,2677.151649954421,123.59508204193254,4.616663461856438,9,2023,1,1,7.336,2.2,High
PROP_00650,2023-04-18,Arjan,Miraclz,Apartment,Azizi,2,2.0,1239,28.0,2.0,Yes,Ready,12,1214495.69,65912.08,13231.53,7.55,22.83,4,4,25.065609,55.232466,Ahmed,Active,Rent,Completed,980.2225100887812,53.19780468119451,5.42711518391638,4,2023,0,0,2.742,4.0,Medium
PROP_00651,2024-06-09,Al Furjan,Masakin,Studio,Ellington,0,1.0,450,29.0,1.0,No,Ready,12,456905.41,19517.87,14892.25,3.73,26.19,8,5,25.028723,55.129998,Sara,Rented,Sale,Completed,1015.3453555555554,43.37304444444444,4.271752877690811,6,2024,0,0,4.516,6.2,Medium
PROP_00652,2024-04-16,JVC,District 12,Apartment,Sobha,2,3.0,2069,14.0,3.0,No,Ready,3,2220643.76,122847.02,69876.24,4.2,16.44,4,1,25.062513,55.197809,Sara,Sold,Rent,Completed,1073.2932624456257,59.3750700821653,5.532045356072782,4,2024,0,0,4.456,2.2,Low
PROP_00653,2024-03-27,Business Bay,DAMAC Towers,Apartment,Meraas,2,2.0,2194,51.0,2.0,No,Ready,13,4338068.87,224100.0,69061.44,0.2,3.65,6,1,25.200182,55.259958,Maryam,Rented,Sale,Completed,1977.241964448496,102.14220601640838,5.1658930901205355,3,2024,1,0,7.735,3.0000000000000004,Medium
PROP_00654,2023-08-13,Arjan,Vincitore,Apartment,Danube,4,5.0,1880,14.0,3.0,No,Ready,1,1912554.7,105458.95,29846.36,5.29,26.23,4,1,25.052086,55.248394,Ali,Active,Sale,Completed,1017.316329787234,56.09518617021276,5.514035755421793,8,2023,0,0,2.932,2.2,Medium
PROP_00655,2023-07-30,Downtown Dubai,Burj Views,Studio,Sobha,0,1.0,600,51.0,1.0,Yes,Ready,7,1731053.8,67238.88,5729.75,0.97,3.92,5,4,25.186245,55.265592,Maryam,Active,Sale,Completed,2885.0896666666667,112.0648,3.884274422897775,7,2023,0,1,7.922999999999999,4.4,Medium
PROP_00656,2023-12-07,Business Bay,Executive Towers,Apartment,Sobha,3,3.0,1082,22.0,1.0,No,Ready,2,2596161.12,115400.0,16903.52,0.2,8.6,3,2,25.186385,55.285206,Hassan,Active,Sale,Completed,2399.4095378927914,106.6543438077634,4.445024583065938,12,2023,1,0,7.44,2.4000000000000004,Medium
PROP_00657,2024-04-28,Dubai Hills,Park Heights,Penthouse,Meraas,3,4.0,5938,46.0,2.0,No,Ready,0,17620983.33,710784.09,204468.26,1.83,15.13,8,2,25.106834,55.25338,Sara,Active,Rent,Completed,2967.4946665543953,119.70092455372179,4.033736805084419,4,2024,1,0,5.972,4.4,Low
PROP_00658,2025-01-22,Downtown Dubai,Burj Views,Studio,Sobha,0,1.0,376,39.0,3.0,Yes,Ready,10,1052744.69,42744.48,7646.33,0.2,2.74,8,4,25.189542,55.274055,Sara,Active,Rent,Completed,2799.8528989361703,113.68212765957448,4.060289299583169,1,2025,0,1,8.426,5.6,High
PROP_00659,2023-08-14,Al Furjan,Murooj,Apartment,Meraas,3,4.0,1984,15.0,1.0,No,Ready,0,2625208.62,123752.94,17501.32,4.5,26.25,3,4,25.023522,55.136454,Ali,Active,Rent,Completed,1323.1898286290323,62.37547379032258,4.714023070669332,8,2023,1,0,3.925,3.6,Medium
PROP_00660,2023-12-06,Business Bay,DAMAC Towers,Villa,Azizi,3,4.0,5057,3.0,2.0,No,Ready,5,14738364.32,601293.01,155074.11,1.96,1.72,5,3,25.186534,55.257665,Maryam,Rented,Sale,Completed,2914.448155032628,118.90310658493178,4.079781154439532,12,2023,1,0,7.447999999999999,3.8,Medium
PROP_00661,2023-01-09,Palm Jumeirah,Marina Residences,Apartment,Sobha,1,2.0,2141,59.0,2.0,No,Ready,11,7020880.65,303387.76,62220.24,6.37,14.91,5,1,25.102738,55.137246,Zain,Rented,Sale,Completed,3279.2529892573566,141.7037645959832,4.321220871344679,1,2023,1,1,3.524,2.6,Medium
PROP_00662,2023-10-17,Dubai Hills,Mulberry,Apartment,Nakheel,3,3.0,1427,38.0,1.0,No,Ready,14,2484698.53,118978.54,29013.37,3.69,15.98,1,2,25.085693,55.236691,Hassan,Rented,Sale,Completed,1741.2042957252977,83.37669236159775,4.788449727943454,10,2023,0,0,4.957000000000001,1.6,Medium
PROP_00663,2023-05-27,Silicon Oasis,Silicon Gates,Apartment,Sobha,3,3.0,2117,45.0,1.0,Yes,Ready,4,2264591.61,106139.51,57268.27,6.05,21.87,2,3,25.125775,55.377863,Ahmed,Rented,Rent,Completed,1069.7173405762871,50.1367548417572,4.686916154387767,5,2023,0,0,3.3880000000000003,2.5999999999999996,Low
PROP_00664,2023-11-15,JVC,District 12,Villa,DAMAC,6,7.0,3168,3.0,1.0,No,Ready,8,4232980.84,231911.8,91590.4,4.92,18.14,5,5,25.042912,55.230344,Omar,Sold,Rent,Completed,1336.1681944444445,73.20448232323231,5.478687685248299,11,2023,1,0,4.726,5.0,Low
PROP_00665,2023-07-07,Business Bay,Bay Square,Apartment,Ellington,2,3.0,2248,40.0,1.0,Yes,Ready,9,5655255.86,241602.36,35601.32,1.12,3.06,8,5,25.205734,55.271446,Maryam,Active,Sale,Completed,2515.6832117437725,107.47435943060498,4.27217381460792,7,2023,1,0,8.134,6.2,Medium
PROP_00666,2024-07-26,Palm Jumeirah,Golden Mile,Apartment,Meraas,3,4.0,1546,60.0,2.0,No,Ready,13,5221230.33,221105.39,45143.4,7.04,14.67,8,1,25.113065,55.132679,Hassan,Rented,Rent,Completed,3377.2511836998706,143.0177166882277,4.234737332493815,7,2024,1,1,3.213,3.8000000000000003,Medium
PROP_00667,2024-04-18,Dubai Marina,Princess Tower,Apartment,Nakheel,3,3.0,674,51.0,1.0,No,Off-Plan,0,1361544.04,71038.25,22841.55,0.33,20.49,7,1,25.070303,55.141105,Fatima,Rented,Sale,Upcoming,2020.0950148367954,105.39799703264094,5.217477210652694,4,2024,0,1,5.986000000000001,3.4000000000000004,Medium
PROP_00668,2025-01-28,International City,England Cluster,Studio,DAMAC,0,1.0,582,62.0,3.0,Yes,Ready,10,268075.28,18000.0,11688.83,6.34,26.75,1,1,25.182235,55.405621,Sara,Rented,Sale,Completed,460.6104467353952,30.927835051546392,6.714531828522197,1,2025,0,0,2.3550000000000004,1.0,Medium
PROP_00669,2024-09-30,Silicon Oasis,Axis Residences,Villa,Emaar,4,4.0,2372,1.0,1.0,Yes,Ready,9,3305090.07,142741.08,55535.77,6.45,24.09,1,4,25.117182,55.382245,Hassan,Rented,Rent,Completed,1393.376926644182,60.17752107925801,4.31882571962706,9,2024,1,0,3.1660000000000004,2.8,Low
PROP_00670,2024-05-10,JVC,District 10,Apartment,Nakheel,1,2.0,1754,51.0,1.0,Yes,Ready,3,2281638.27,107175.5,55830.9,4.59,14.39,5,4,25.050681,55.208342,Hassan,Active,Sale,Completed,1300.8199942987458,61.10347776510832,4.6973046257678694,5,2024,0,0,5.066,4.4,Low
PROP_00671,2023-06-24,Business Bay,Executive Towers,Studio,Sobha,0,2.0,560,3.0,1.0,No,Off-Plan,0,998087.4,49631.98,13723.49,0.51,7.57,3,2,25.174691,55.262288,Fatima,Rented,Sale,Upcoming,1782.2989285714286,88.62853571428572,4.972708802856343,6,2023,0,0,7.388,2.4000000000000004,Medium
PROP_00672,2024-03-11,International City,France Cluster,Townhouse,Azizi,4,4.0,3918,3.0,2.0,No,Ready,3,2840187.2,150130.14,34770.32,7.14,24.18,8,4,25.158001,55.418983,Hassan,Sold,Sale,Completed,724.9074017355795,38.31805513016846,5.285924110917759,3,2024,1,0,2.8120000000000003,5.6,Medium
PROP_00673,2023-06-12,Business Bay,Executive Towers,Apartment,DAMAC,1,2.0,2333,18.0,2.0,No,Ready,14,4809729.32,235500.0,33674.1,0.2,5.05,5,1,25.207962,55.27573,Hassan,Sold,Sale,Completed,2061.6070810115734,100.94299185597943,4.896325433964337,6,2023,1,0,7.595,2.6,Medium
PROP_00674,2025-01-02,Al Furjan,Murooj,Studio,Azizi,0,4.0,376,20.0,1.0,No,Off-Plan,0,351791.8,18000.0,10185.02,4.89,24.88,6,4,25.024911,55.129157,Sara,Rented,Sale,Upcoming,935.6164893617021,47.87234042553192,5.116662753367191,1,2025,0,0,3.867,4.800000000000001,Medium
PROP_00675,2024-08-25,Business Bay,DAMAC Towers,Studio,Sobha,0,2.0,603,24.0,2.0,No,Ready,8,1237201.58,53124.47,15569.35,0.76,3.04,3,3,25.170291,55.264311,Hassan,Rented,Sale,Completed,2051.743913764511,88.10028192371476,4.293921933077389,8,2024,0,0,7.916,3.0,Medium
PROP_00676,2023-06-28,Silicon Oasis,Palace Towers,Villa,Danube,3,4.0,4594,3.0,1.0,Yes,Ready,7,5711634.0,271966.02,105016.47,7.57,24.75,4,1,25.117158,55.388231,Sara,Rented,Sale,Completed,1243.2812363952983,59.20026556377885,4.761614977430277,6,2023,1,0,1.9399999999999997,2.2,Low
PROP_00677,2023-05-17,Palm Jumeirah,Golden Mile,Penthouse,Emaar,5,6.0,5983,23.0,1.0,No,Ready,3,34458443.01,1260350.42,99718.18,6.72,21.9,8,4,25.103399,55.123266,Zain,Rented,Sale,Completed,5759.392112652515,210.65525990305866,3.657595381295204,5,2023,1,1,3.25,5.6,Low
PROP_00678,2023-02-04,Silicon Oasis,Axis Residences,Apartment,Sobha,4,4.0,2370,12.0,2.0,No,Ready,0,2501447.43,114665.45,22026.01,6.06,21.56,2,2,25.137223,55.379767,Fatima,Sold,Sale,Completed,1055.4630506329115,48.38204641350211,4.583964013187356,2,2023,1,0,3.214,2.0,Medium
PROP_00679,2024-07-26,Business Bay,Executive Towers,Apartment,Danube,2,2.0,1112,20.0,2.0,Yes,Ready,11,2386188.28,120204.28,26206.19,1.78,7.32,6,5,25.188032,55.266224,Hassan,Rented,Rent,Completed,2145.8527697841723,108.09737410071942,5.037501902406461,7,2024,0,0,7.378,5.4,Medium
PROP_00680,2023-08-18,Business Bay,Executive Towers,Apartment,Danube,1,1.0,2159,64.0,1.0,Yes,Ready,1,4572914.54,230718.32,74777.31,0.42,5.37,6,1,25.195591,55.276503,Ali,Active,Rent,Completed,2118.07065308013,106.86351088466883,5.045323239301122,8,2023,1,0,7.453,3.0000000000000004,Medium
PROP_00681,2024-12-15,Arjan,Vincitore,Apartment,Ellington,2,3.0,2030,52.0,2.0,Yes,Off-Plan,0,2135614.7,114758.41,41470.64,5.73,21.12,1,5,25.048798,55.253144,Sara,Active,Rent,Upcoming,1052.026945812808,56.53123645320197,5.373554040436226,12,2024,0,0,4.023,3.4,Medium
PROP_00682,2024-05-20,Downtown Dubai,The Residences,Villa,Sobha,3,3.0,5075,1.0,2.0,Yes,Ready,10,19052469.64,768937.2,52872.78,0.2,6.37,1,2,25.205194,55.283757,Zain,Sold,Sale,Completed,3754.181209852217,151.51471921182264,4.035892535346929,5,2024,1,1,7.663,1.6,Medium
PROP_00683,2023-02-06,Downtown Dubai,The Residences,Penthouse,Emaar,5,7.0,6476,17.0,1.0,No,Off-Plan,0,24355941.56,1139024.0,89830.08,0.2,1.0,1,1,25.20452,55.272431,Sara,Sold,Sale,Upcoming,3760.954533662755,175.8838789376158,4.676575517288276,2,2023,1,1,8.0,1.0,Medium
PROP_00684,2024-05-08,Dubai Hills,Mulberry,Apartment,Ellington,1,1.0,2152,69.0,2.0,No,Ready,12,3825604.71,173991.98,32775.81,3.31,14.07,1,5,25.091065,55.244982,Ahmed,Active,Sale,Completed,1777.6973559479554,80.85129182156135,4.548090908221409,5,2024,1,0,5.938,3.4,Medium
PROP_00685,2023-03-01,Dubai Marina,Princess Tower,Studio,Nakheel,0,1.0,590,48.0,1.0,No,Ready,6,1309275.83,49744.37,5690.23,0.47,16.56,6,4,25.087602,55.149371,Hassan,Rented,Sale,Completed,2219.1115762711866,84.31249152542374,3.799380455988407,3,2023,0,1,6.909,4.800000000000001,Medium
PROP_00686,2023-10-17,JVC,District 10,Apartment,Emaar,2,2.0,876,10.0,1.0,Yes,Ready,4,1071272.34,53020.54,26310.22,5.13,16.82,8,2,25.031968,55.228996,Ahmed,Rented,Sale,Completed,1222.9136301369863,60.52573059360731,4.949305421252639,10,2023,0,0,4.1530000000000005,4.4,Medium
PROP_00687,2023-08-14,Dubai Marina,Princess Tower,Apartment,Azizi,1,1.0,1730,33.0,2.0,No,Ready,6,3289599.64,164446.1,48956.49,1.6,16.68,8,3,25.076826,55.149412,Sara,Sold,Sale,Completed,1901.5026820809248,95.05554913294797,4.998970026638257,8,2023,1,1,6.132,5.0,High
PROP_00688,2024-05-12,Dubai Hills,Mulberry,Apartment,Ellington,3,3.0,833,7.0,1.0,No,Off-Plan,0,1774191.53,70347.4,18963.9,3.64,15.38,7,5,25.101523,55.235555,Ali,Active,Sale,Upcoming,2129.8817887154864,84.45066026410564,3.965039783500713,5,2024,0,0,5.6419999999999995,5.800000000000001,Low
PROP_00689,2023-01-22,Arjan,Lincoln Park,Apartment,Nakheel,2,2.0,1739,31.0,3.0,Yes,Ready,14,1881323.87,98403.39,57561.84,5.32,22.69,8,1,25.053589,55.22696,Zain,Rented,Sale,Completed,1081.8423634272572,56.58619321449109,5.230539598692276,1,2023,0,0,3.271,3.8000000000000003,Low
PROP_00690,2023-08-18,Dubai Hills,Park Heights,Apartment,Danube,4,4.0,2230,49.0,1.0,No,Off-Plan,0,4157478.69,187583.56,70084.34,3.52,15.96,8,1,25.108494,55.245818,Maryam,Active,Sale,Upcoming,1864.3402197309417,84.11818834080718,4.511954816538098,8,2023,1,0,4.844,3.8000000000000003,Low
PROP_00691,2025-01-13,JVC,District 12,Apartment,Danube,1,2.0,863,34.0,2.0,Yes,Ready,6,1197626.73,49971.66,21546.51,4.94,16.94,1,3,25.055973,55.21908,Zain,Active,Sale,Completed,1387.7482387022017,57.9045886442642,4.172557170630285,1,2025,0,0,4.436,2.1999999999999997,Medium
PROP_00692,2024-04-23,Silicon Oasis,Palace Towers,Studio,Emaar,0,2.0,482,60.0,2.0,Yes,Ready,8,356301.34,18000.0,4303.38,5.46,22.77,3,4,25.104578,55.37354,Ali,Rented,Rent,Completed,739.214398340249,37.344398340248965,5.0519035376066785,4,2024,0,0,3.793,3.6,Medium
PROP_00693,2024-11-06,JVC,District 10,Penthouse,Sobha,4,6.0,5197,5.0,2.0,No,Ready,8,8920591.78,454876.68,78776.43,4.84,17.44,6,3,25.082314,55.231632,Ali,Active,Rent,Completed,1716.488701173754,87.52678083509717,5.099176054887247,11,2024,1,0,4.436,4.2,Low
PROP_00694,2024-04-22,Arjan,Miraclz,Studio,Emaar,0,1.0,441,57.0,2.0,Yes,Ready,0,431036.69,18000.0,13863.27,6.34,22.6,8,1,25.055938,55.238832,Ali,Rented,Sale,Completed,977.4074603174603,40.816326530612244,4.175978615648705,4,2024,0,0,2.77,3.8000000000000003,Medium
PROP_00695,2023-05-11,Dubai Marina,Princess Tower,Villa,Azizi,3,4.0,4597,1.0,1.0,No,Ready,8,12810366.32,522523.7,84772.38,0.2,20.93,5,4,25.081195,55.137772,Zain,Active,Sale,Completed,2786.679643245595,113.66623885142485,4.078913022059466,5,2023,1,1,6.607,4.4,Medium
PROP_00696,2024-11-25,JVC,District 15,Apartment,Emaar,3,4.0,1712,30.0,1.0,Yes,Ready,8,2014776.52,109964.01,59812.4,4.28,18.48,5,1,25.066801,55.220428,Hassan,Active,Sale,Completed,1176.8554439252337,64.23131425233645,5.457876290914885,11,2024,0,0,4.212,2.6,Low
PROP_00697,2024-10-19,Al Furjan,Murooj,Townhouse,Azizi,3,4.0,3668,2.0,2.0,No,Ready,11,5153390.93,252095.48,38625.785,3.71,25.55,7,1,25.03849,55.128464,Sara,Rented,Sale,Completed,1404.9593593238822,68.72832061068702,4.891836917173292,10,2024,1,0,3.79,3.4000000000000004,Medium
PROP_00698,2023-06-03,Palm Jumeirah,Golden Mile,Apartment,Ellington,4,5.0,1546,4.0,1.0,No,Ready,11,5277622.86,225069.81,50429.13,6.07,18.53,1,3,25.123217,55.134436,Zain,Sold,Rent,Completed,3413.727593790427,145.58202457956014,4.264605788826676,6,2023,1,1,3.712,2.1999999999999997,Medium
PROP_00699,2023-03-21,Silicon Oasis,Silicon Gates,Apartment,Azizi,2,3.0,1141,5.0,3.0,No,Ready,4,1228365.49,50475.23,27387.19,6.2,24.54,7,1,25.120106,55.385747,Zain,Rented,Sale,Completed,1076.5692287467134,44.23771253286591,4.109137745313897,3,2023,0,0,2.646,3.4000000000000004,Medium
PROP_00700,2023-12-03,JVC,District 15,Villa,Danube,6,7.0,5566,2.0,1.0,Yes,Off-Plan,0,6734528.57,425638.19,190687.5,4.72,17.68,5,2,25.069697,55.200139,Hassan,Rented,Rent,Upcoming,1209.9404545454545,76.47110851598994,6.320237349590752,12,2023,1,0,4.272,3.2,Medium
